"CoverageClass","MetadataKinds","DefName","Label","ModName","PackageId","BaseCost","BuildingCount","TerrainCount","Terrains","RecipeCount","SurgeryCount","Recipes","NonBuildingThingCount","NonBuildingThings","RequiredAnalyzedCount","RequiredAnalyzed","Techprint","ResearchModCount","ResearchModTypes","PrerequisiteCount","Prerequisites"
"GenericFallbackOnly","","FOF_Plants","Forsakens plants","Forsaken Faction For Alpha Genes","Matsay.ForsakenFaction","900","0","0","","0","0","","0","","0","","","0","","0",""
"ThematicMetadata","SurgeryRecipe","WCE2_AdvancedTorture","Advanced torture methods","War Crimes Expanded 2 Core (Updated)","Mersid.WCE2Updated.Core","1000","0","0","","9","9","WCE2_InstallAggressionAmplifier;WCE2_InstallEMPKillswitch;WCE2_InstallEMPRelay;WCE2_InstallEmotionDestabilizer;WCE2_InstallMemoryExpulsor;WCE2_InstallPainAmplifier;WCE2_InstallPanicInducer;WCE2_InstallSleepDeprivator;WCE2_Lobotomize","0","","0","","","0","","1","WCE2_OrganDestabilization"
"ThematicMetadata","SurgeryRecipe;NonBuildingThing","WCE2_CrudeTorture","Crude torture methods","War Crimes Expanded 2 Core (Updated)","Mersid.WCE2Updated.Core","200","0","0","","20","20","WCE2_BashTeeth;WCE2_BreakJaw;WCE2_CutEarOff;WCE2_CutNoseOff;WCE2_Elbowcap;WCE2_GougeEye;WCE2_HackOffLimb;WCE2_ImplantSteelSpikes;WCE2_InjureSpine;WCE2_Kneecap;WCE2_MangleFoot;WCE2_MangleHand;WCE2_MutilateFace;WCE2_PunctureEar;WCE2_PunctureEye;WCE2_RipOutHeart;WCE2_RipOutLiver;WCE2_SutureEye;WCE2_SutureMouth;WCE2_TraumaSavant","3","Leather_Human;Meat_Human;WoodLog","0","","","0","","1","VFET_Culture"
"ThematicMetadata","SurgeryRecipe","WCE2_MedicalTorture","Medical torture methods","War Crimes Expanded 2 Core (Updated)","Mersid.WCE2Updated.Core","600","0","0","","3","3","WCE2_Vivisect;WCE_RemoveBrand;WCE_RemoveVivisection","0","","0","","","0","","1","WCE2_CrudeTorture"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","WCE2_NeutroamineIncubation","Neutroamine incubator","War Crimes Expanded 2 Core (Updated)","Mersid.WCE2Updated.Core","1500","0","0","","2","1","Make_WCE2_NeutroamineIncubator;WCE2_InstallNeutroamineIncubator","1","WCE2_NeutroamineIncubator","0","","","0","","1","WCE2_OrganDestabilization"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","WCE2_OrganDestabilization","Organ destabilization","War Crimes Expanded 2 Core (Updated)","Mersid.WCE2Updated.Core","600","0","0","","17","16","Make_WCE2_OrganModificationKit;WCE2_InstallCoagulantSuppressor;WCE2_InstallHealingInhibitor;WCE2_InstallHeartIrregulator;WCE2_InstallStomachClamp;WCE2_RemoveAggressionAmplifier;WCE2_RemoveCoagulantSuppressor;WCE2_RemoveEMPKillswitch;WCE2_RemoveEMPRelay;WCE2_RemoveEmotionDestabilizer;WCE2_RemoveHealingInhibitor;WCE2_RemoveHeartIrregulator;WCE2_RemoveMemoryExpulsor;WCE2_RemovePainAmplifier;WCE2_RemovePanicInducer;WCE2_RemoveSleepDeprivator;WCE2_RemoveStomachClamp","1","WCE2_OrganModificationKit","0","","","0","","1","WCE2_MedicalTorture"
"ThematicMetadata","SurgeryRecipe;OtherRecipe;NonBuildingThing","WCE2_QuestionableFoodProduction","Growth stimulator","War Crimes Expanded 2 Core (Updated)","Mersid.WCE2Updated.Core","800","0","0","","2","1","Make_WCE2_GrowthStimulator;WCE2_InstallGrowthStimulator","1","WCE2_GrowthStimulator","0","","","0","","1","WCE2_MedicalTorture"
"ThematicMetadata","OtherRecipe;NonBuildingThing","AntigrainDeadManSwitch","Antigrain Dead Mans switches","Die for me (Continued)","Mlie.DieForMe","2500","0","0","","1","0","Make_AntigrainDeadManSwitch_Item","1","AntigrainDeadManSwitch_Item","0","","","0","","1","FurtherDeadManSwitch"
"ThematicMetadata","OtherRecipe;NonBuildingThing","ExplosiveDeadManSwitch","Explosive Dead Mans Switch","Die for me (Continued)","Mlie.DieForMe","2000","0","0","","1","0","Make_HighExplosiveDeadManSwitch_Item","1","HighExplosiveDeadManSwitch_Item","0","","","0","","1","MicroelectronicsBasics"
"ThematicMetadata","OtherRecipe;NonBuildingThing","FurtherDeadManSwitch","Further Dead Mans switches","Die for me (Continued)","Mlie.DieForMe","1000","0","0","","3","0","Make_EMPDeadManSwitch_Item;Make_FirefoamDeadManSwitch_Item;Make_IncendiaryDeadManSwitch_Item","3","EMPDeadManSwitch_Item;FirefoamDeadManSwitch_Item;IncendiaryDeadManSwitch_Item","0","","","0","","1","ExplosiveDeadManSwitch"
"ThematicMetadata","OtherRecipe;NonBuildingThing","BM_AnomalyModules","Anomalous bionic modules","Bionic modularity","MrKociak.YABEMBionicModularity","0","0","0","","5","0","BM_SpacerVoidreaderSubpersonaChip_Produce;Make_BM_SpacerDeadlifeBurstAbilityModule;Make_BM_SpacerDeadlifeSpewerAbilityModule;Make_BM_SpacerDisruptorFlareAbilityModule;Make_BM_SpacerRevenantVertebraeAbilityModule","5","BM_SpacerDeadlifeBurstAbilityModule;BM_SpacerDeadlifeSpewerAbilityModule;BM_SpacerDisruptorFlareAbilityModule;BM_SpacerRevenantVertebraeAbilityModule;BM_SpacerVoidreaderSubpersonaChip","0","","","0","","2","BM_SpacerBionicImplants;BioferriteShaping"
"ThematicMetadata","OtherRecipe;NonBuildingThing","BM_ChemicalModules","Compact chemistry","Bionic modularity","MrKociak.YABEMBionicModularity","2540","0","0","","24","0","Make_BM_SpacerCryoweaveSupportModule;Make_BM_SpacerDeadlifeBurstAbilityModule;Make_BM_SpacerDeadlifeSpewerAbilityModule;Make_BM_SpacerFirefoamBurstAbilityModule;Make_BM_SpacerFluImmunizerSupportModule;Make_BM_SpacerGutWormsImmunizerSupportModule;Make_BM_SpacerHighExplosiveBurstAbilityModule;Make_BM_SpacerIncendiaryBurstAbilityModule;Make_BM_SpacerLeathermakerUtilityModule;Make_BM_SpacerLungRotImmunizerSupportModule;Make_BM_SpacerMagweaveSupportModule;Make_BM_SpacerMalariaImmunizerSupportModule;Make_BM_SpacerMeatmakerUtilityModule;Make_BM_SpacerMuscleParasitesImmunizerSupportModule;Make_BM_SpacerOverdoseImmunizerSupportModule;Make_BM_SpacerPlagueImmunizerSupportModule;Make_BM_SpacerPyroweaveSupportModule;Make_BM_SpacerScariaImmunizerSupportModule;Make_BM_SpacerSleepingSicknessImmunizerSupportModule;Make_BM_SpacerSmokeBurstAbilityModule;Make_BM_SpacerSmokeSpewerAbilityModule;Make_BM_SpacerToxBurstAbilityModule;Make_BM_SpacerToxSpewerAbilityModule;Make_BM_SpacerToxweaveSupportModule","24","BM_SpacerCryoweaveSupportModule;BM_SpacerDeadlifeBurstAbilityModule;BM_SpacerDeadlifeSpewerAbilityModule;BM_SpacerFirefoamBurstAbilityModule;BM_SpacerFluImmunizerSupportModule;BM_SpacerGutWormsImmunizerSupportModule;BM_SpacerHighExplosiveBurstAbilityModule;BM_SpacerIncendiaryBurstAbilityModule;BM_SpacerLeathermakerUtilityModule;BM_SpacerLungRotImmunizerSupportModule;BM_SpacerMagweaveSupportModule;BM_SpacerMalariaImmunizerSupportModule;BM_SpacerMeatmakerUtilityModule;BM_SpacerMuscleParasitesImmunizerSupportModule;BM_SpacerOverdoseImmunizerSupportModule;BM_SpacerPlagueImmunizerSupportModule;BM_SpacerPyroweaveSupportModule;BM_SpacerScariaImmunizerSupportModule;BM_SpacerSleepingSicknessImmunizerSupportModule;BM_SpacerSmokeBurstAbilityModule;BM_SpacerSmokeSpewerAbilityModule;BM_SpacerToxBurstAbilityModule;BM_SpacerToxSpewerAbilityModule;BM_SpacerToxweaveSupportModule","0","","","0","","1","BM_SpacerBionicImplants"
"ThematicMetadata","OtherRecipe;NonBuildingThing","BM_MechaniteModules","Mechanite hosting","Bionic modularity","MrKociak.YABEMBionicModularity","2930","0","0","","14","0","Make_BM_SpacerCryostrikeSupportModule;Make_BM_SpacerFluImmunizerSupportModule;Make_BM_SpacerGutWormsImmunizerSupportModule;Make_BM_SpacerLungRotImmunizerSupportModule;Make_BM_SpacerMagstrikeSupportModule;Make_BM_SpacerMalariaImmunizerSupportModule;Make_BM_SpacerMuscleParasitesImmunizerSupportModule;Make_BM_SpacerOverdoseImmunizerSupportModule;Make_BM_SpacerPlagueImmunizerSupportModule;Make_BM_SpacerPyrostrikeSupportModule;Make_BM_SpacerResurrectorSupportModule;Make_BM_SpacerScariaImmunizerSupportModule;Make_BM_SpacerSleepingSicknessImmunizerSupportModule;Make_BM_SpacerVenomstrikeSupportModule","14","BM_SpacerCryostrikeSupportModule;BM_SpacerFluImmunizerSupportModule;BM_SpacerGutWormsImmunizerSupportModule;BM_SpacerLungRotImmunizerSupportModule;BM_SpacerMagstrikeSupportModule;BM_SpacerMalariaImmunizerSupportModule;BM_SpacerMuscleParasitesImmunizerSupportModule;BM_SpacerOverdoseImmunizerSupportModule;BM_SpacerPlagueImmunizerSupportModule;BM_SpacerPyrostrikeSupportModule;BM_SpacerResurrectorSupportModule;BM_SpacerScariaImmunizerSupportModule;BM_SpacerSleepingSicknessImmunizerSupportModule;BM_SpacerVenomstrikeSupportModule","0","","","0","","1","BM_SpacerBionicImplants"
"ThematicMetadata","OtherRecipe;NonBuildingThing","BM_SpacerBionicImplants","Bionic modules","Bionic modularity","MrKociak.YABEMBionicModularity","3500","0","0","","109","0","Make_BM_SpacerAestheticUtilityModule;Make_BM_SpacerAirwireUtilityModule;Make_BM_SpacerAlcoholSynthesizerUtilityModule;Make_BM_SpacerAnalyzerWorkModule;Make_BM_SpacerAntigrainTrapDeployerAbilityModule;Make_BM_SpacerAssaultRifleCombatModule;Make_BM_SpacerAtmofilterUtilityModule;Make_BM_SpacerAtomipowerPowerModule;Make_BM_SpacerAutopistolCombatModule;Make_BM_SpacerBiowelderUtilityModule;Make_BM_SpacerBrawlerCombatModule;Make_BM_SpacerCarrierUtilityModule;Make_BM_SpacerChainShotgunCombatModule;Make_BM_SpacerChargeLanceCombatModule;Make_BM_SpacerChargeRifleCombatModule;Make_BM_SpacerChefWorkModule;Make_BM_SpacerChempowerPowerModule;Make_BM_SpacerCoagulatorUtilityModule;Make_BM_SpacerConstructorWorkModule;Make_BM_SpacerCoolerUtilityModule;Make_BM_SpacerCrafterWorkModule;Make_BM_SpacerCryoprojectorAbilityModule;Make_BM_SpacerCryostrikeSupportModule;Make_BM_SpacerDeadlifeTrapDeployerAbilityModule;Make_BM_SpacerDetoxifierUtilityModule;Make_BM_SpacerDevourerUtilityModule;Make_BM_SpacerDoomsdayRocketLauncherCombatModule;Make_BM_SpacerDrillWorkModule;Make_BM_SpacerEMPGrenadeCombatModule;Make_BM_SpacerEMPLauncherCombatModule;Make_BM_SpacerEMPTrapDeployerAbilityModule;Make_BM_SpacerEcholocationUtilityModule;Make_BM_SpacerElbowBladeCombatModule;Make_BM_SpacerExplosiveTrapDeployerAbilityModule;Make_BM_SpacerFertilityAdjusterUtilityModule;Make_BM_SpacerFieldWorkModule;Make_BM_SpacerFirefoamTrapDeployerAbilityModule;Make_BM_SpacerFlashlightUtilityModule;Make_BM_SpacerFragGrenadeCombatModule;Make_BM_SpacerFuelmakerUtilityModule;Make_BM_SpacerGastroanalyzerWorkModule;Make_BM_SpacerGastrosterilizerUtilityModule;Make_BM_SpacerGoJuiceSynthesizerUtilityModule;Make_BM_SpacerHandTalonCombatModule;Make_BM_SpacerHeaterUtilityModule;Make_BM_SpacerHeavySMGCombatModule;Make_BM_SpacerHemofilterUtilityModule;Make_BM_SpacerHemomakerUtilityModule;Make_BM_SpacerHoverUtilityModule;Make_BM_SpacerHunterDroneDeployerAbilityModule;Make_BM_SpacerImmunoenhancerUtilityModule;Make_BM_SpacerIncendiaryLauncherCombatModule;Make_BM_SpacerIncendiaryTrapDeployerAbilityModule;Make_BM_SpacerJumpPackAbilityModule;Make_BM_SpacerKneeSpikeCombatModule;Make_BM_SpacerLMGCombatModule;Make_BM_SpacerLeapAbilityModule;Make_BM_SpacerLowShieldDeployerAbilityModule;Make_BM_SpacerMagprojectorAbilityModule;Make_BM_SpacerMagstrikeSupportModule;Make_BM_SpacerMechanalyzerWorkModule;Make_BM_SpacerMecharrayUtilityModule;Make_BM_SpacerMechsensorWorkModule;Make_BM_SpacerMedicWorkModule;Make_BM_SpacerMedprojectorAbilityModule;Make_BM_SpacerMindreaderWorkModule;Make_BM_SpacerMiniTurretGravdroneAbilityModule;Make_BM_SpacerMinigunCombatModule;Make_BM_SpacerNuclearJumpPackAbilityModule;Make_BM_SpacerNuclearUtilityModule;Make_BM_SpacerOrbitalBombardmentAbilityModule;Make_BM_SpacerOrbitalMechClusterAbilityModule;Make_BM_SpacerOrbitalPowerBeamAbilityModule;Make_BM_SpacerPowerBladeCombatModule;Make_BM_SpacerPowerClawCombatModule;Make_BM_SpacerPowerFangCombatModule;Make_BM_SpacerPowerFistCombatModule;Make_BM_SpacerPowerKickCombatModule;Make_BM_SpacerPowerSawCombatModule;Make_BM_SpacerPowerSlashHornCombatModule;Make_BM_SpacerPowerStrikeHornCombatModule;Make_BM_SpacerPowerslashTailCombatModule;Make_BM_SpacerPowerstrikeTailCombatModule;Make_BM_SpacerPsychiteSynthesizerUtilityModule;Make_BM_SpacerPumpShotgunCombatModule;Make_BM_SpacerPyroprojectorAbilityModule;Make_BM_SpacerPyrostrikeSupportModule;Make_BM_SpacerRadprojectorAbilityModule;Make_BM_SpacerRangerCombatModule;Make_BM_SpacerReprocessorUtilityModule;Make_BM_SpacerRevenantVertebraeAbilityModule;Make_BM_SpacerSilenceUtilityModule;Make_BM_SpacerSmokeLauncherCombatModule;Make_BM_SpacerSmokeTrapDeployerAbilityModule;Make_BM_SpacerSmokeleafSynthesizerUtilityModule;Make_BM_SpacerSniperRifleCombatModule;Make_BM_SpacerTamerWorkModule;Make_BM_SpacerTornadoGeneratorAbilityModule;Make_BM_SpacerToxGrenadeCombatModule;Make_BM_SpacerToxTrapDeployerAbilityModule;Make_BM_SpacerToxbombLauncherCombatModule;Make_BM_SpacerTunenodeUtilityModule;Make_BM_SpacerTurretDeployerAbilityModule;Make_BM_SpacerVacbreathUtilityModule;Make_BM_SpacerVenomFangsCombatModule;Make_BM_SpacerVenomTalonCombatModule;Make_BM_SpacerVenomstrikeSupportModule;Make_BM_SpacerVoicemodUtilityModule;Make_BM_SpacerWakeUpSynthesizerUtilityModule","109","BM_SpacerAestheticUtilityModule;BM_SpacerAirwireUtilityModule;BM_SpacerAlcoholSynthesizerUtilityModule;BM_SpacerAnalyzerWorkModule;BM_SpacerAntigrainTrapDeployerAbilityModule;BM_SpacerAssaultRifleCombatModule;BM_SpacerAtmofilterUtilityModule;BM_SpacerAtomipowerPowerModule;BM_SpacerAutopistolCombatModule;BM_SpacerBiowelderUtilityModule;BM_SpacerBrawlerCombatModule;BM_SpacerCarrierUtilityModule;BM_SpacerChainShotgunCombatModule;BM_SpacerChargeLanceCombatModule;BM_SpacerChargeRifleCombatModule;BM_SpacerChefWorkModule;BM_SpacerChempowerPowerModule;BM_SpacerCoagulatorUtilityModule;BM_SpacerConstructorWorkModule;BM_SpacerCoolerUtilityModule;BM_SpacerCrafterWorkModule;BM_SpacerCryoprojectorAbilityModule;BM_SpacerCryostrikeSupportModule;BM_SpacerDeadlifeTrapDeployerAbilityModule;BM_SpacerDetoxifierUtilityModule;BM_SpacerDevourerUtilityModule;BM_SpacerDoomsdayRocketLauncherCombatModule;BM_SpacerDrillWorkModule;BM_SpacerEMPGrenadeCombatModule;BM_SpacerEMPLauncherCombatModule;BM_SpacerEMPTrapDeployerAbilityModule;BM_SpacerEcholocationUtilityModule;BM_SpacerElbowBladeCombatModule;BM_SpacerExplosiveTrapDeployerAbilityModule;BM_SpacerFertilityAdjusterUtilityModule;BM_SpacerFieldWorkModule;BM_SpacerFirefoamTrapDeployerAbilityModule;BM_SpacerFlashlightUtilityModule;BM_SpacerFragGrenadeCombatModule;BM_SpacerFuelmakerUtilityModule;BM_SpacerGastroanalyzerWorkModule;BM_SpacerGastrosterilizerUtilityModule;BM_SpacerGoJuiceSynthesizerUtilityModule;BM_SpacerHandTalonCombatModule;BM_SpacerHeaterUtilityModule;BM_SpacerHeavySMGCombatModule;BM_SpacerHemofilterUtilityModule;BM_SpacerHemomakerUtilityModule;BM_SpacerHoverUtilityModule;BM_SpacerHunterDroneDeployerAbilityModule;BM_SpacerImmunoenhancerUtilityModule;BM_SpacerIncendiaryLauncherCombatModule;BM_SpacerIncendiaryTrapDeployerAbilityModule;BM_SpacerJumpPackAbilityModule;BM_SpacerKneeSpikeCombatModule;BM_SpacerLMGCombatModule;BM_SpacerLeapAbilityModule;BM_SpacerLowShieldDeployerAbilityModule;BM_SpacerMagprojectorAbilityModule;BM_SpacerMagstrikeSupportModule;BM_SpacerMechanalyzerWorkModule;BM_SpacerMecharrayUtilityModule;BM_SpacerMechsensorWorkModule;BM_SpacerMedicWorkModule;BM_SpacerMedprojectorAbilityModule;BM_SpacerMindreaderWorkModule;BM_SpacerMiniTurretGravdroneAbilityModule;BM_SpacerMinigunCombatModule;BM_SpacerNuclearJumpPackAbilityModule;BM_SpacerNuclearUtilityModule;BM_SpacerOrbitalBombardmentAbilityModule;BM_SpacerOrbitalMechClusterAbilityModule;BM_SpacerOrbitalPowerBeamAbilityModule;BM_SpacerPowerBladeCombatModule;BM_SpacerPowerClawCombatModule;BM_SpacerPowerFangCombatModule;BM_SpacerPowerFistCombatModule;BM_SpacerPowerKickCombatModule;BM_SpacerPowerSawCombatModule;BM_SpacerPowerSlashHornCombatModule;BM_SpacerPowerStrikeHornCombatModule;BM_SpacerPowerslashTailCombatModule;BM_SpacerPowerstrikeTailCombatModule;BM_SpacerPsychiteSynthesizerUtilityModule;BM_SpacerPumpShotgunCombatModule;BM_SpacerPyroprojectorAbilityModule;BM_SpacerPyrostrikeSupportModule;BM_SpacerRadprojectorAbilityModule;BM_SpacerRangerCombatModule;BM_SpacerReprocessorUtilityModule;BM_SpacerRevenantVertebraeAbilityModule;BM_SpacerSilenceUtilityModule;BM_SpacerSmokeLauncherCombatModule;BM_SpacerSmokeTrapDeployerAbilityModule;BM_SpacerSmokeleafSynthesizerUtilityModule;BM_SpacerSniperRifleCombatModule;BM_SpacerTamerWorkModule;BM_SpacerTornadoGeneratorAbilityModule;BM_SpacerToxGrenadeCombatModule;BM_SpacerToxTrapDeployerAbilityModule;BM_SpacerToxbombLauncherCombatModule;BM_SpacerTunenodeUtilityModule;BM_SpacerTurretDeployerAbilityModule;BM_SpacerVacbreathUtilityModule;BM_SpacerVenomFangsCombatModule;BM_SpacerVenomTalonCombatModule;BM_SpacerVenomstrikeSupportModule;BM_SpacerVoicemodUtilityModule;BM_SpacerWakeUpSynthesizerUtilityModule","0","","","0","","1","Bionics"
"ThematicMetadata","OtherRecipe;NonBuildingThing","BM_SpacerBionicImplants_UltratechRepurposing","Ultratech module enhancement","Bionic modularity","MrKociak.YABEMBionicModularity","2400","0","0","","15","0","Assemble_BM_SpacerMonoBladeCombatModule;Assemble_BM_SpacerMonoClawCombatModule;Assemble_BM_SpacerMonoFangCombatModule;Assemble_BM_SpacerMonoSawCombatModule;Assemble_BM_SpacerMonoslashHornCombatModule;Assemble_BM_SpacerPlasmaBladeCombatModule;Assemble_BM_SpacerPlasmaClawCombatModule;Assemble_BM_SpacerPlasmaFangCombatModule;Assemble_BM_SpacerPlasmaSawCombatModule;Assemble_BM_SpacerPlasmaslashHornCombatModule;Assemble_BM_SpacerZeuClawCombatModule;Assemble_BM_SpacerZeusFangCombatModule;Assemble_BM_SpacerZeusfistCombatModule;Assemble_BM_SpacerZeuskickCombatModule;Assemble_BM_SpacerZeustrikeHornCombatModule","15","BM_SpacerMonoBladeCombatModule;BM_SpacerMonoFangCombatModule;BM_SpacerMonoSawCombatModule;BM_SpacerMonoslashHornCombatModule;BM_SpacerMonoslashTailCombatModule;BM_SpacerPlasmaBladeCombatModule;BM_SpacerPlasmaFangCombatModule;BM_SpacerPlasmaSawCombatModule;BM_SpacerPlasmaslashHornCombatModule;BM_SpacerPlasmaslashTailCombatModule;BM_SpacerZeusFangCombatModule;BM_SpacerZeusfistCombatModule;BM_SpacerZeuskickCombatModule;BM_SpacerZeustrikeHornCombatModule;BM_SpacerZeustrikeTailCombatModule","0","","","0","","1","BM_SpacerBionicImplants"
"ThematicMetadata","OtherRecipe;NonBuildingThing","BM_SubpersonaImplants","Auxiliary subpersona chips","Bionic modularity","MrKociak.YABEMBionicModularity","3200","0","0","","14","0","BM_SpacerAssemblerSubpersonaChip_Produce;BM_SpacerBotanistSubpersonaChip_Produce;BM_SpacerBrawlerSubpersonaChip_Produce;BM_SpacerChefSubpersonaChip_Produce;BM_SpacerConstructorSubpersonaChip_Produce;BM_SpacerMechlordSubpersonaChip_Produce;BM_SpacerMinerSubpersonaChip_Produce;BM_SpacerProcessorSubpersonaChip_Produce;BM_SpacerPsywielderSubpersonaChip_Produce;BM_SpacerRangerSubpersonaChip_Produce;BM_SpacerSocialiteSubpersonaChip_Produce;BM_SpacerSurgeonSubpersonaChip_Produce;BM_SpacerVoidreaderSubpersonaChip_Produce;BM_SpacerZoologistSubpersonaChip_Produce","14","BM_SpacerAssemblerSubpersonaChip;BM_SpacerBotanistSubpersonaChip;BM_SpacerBrawlerSubpersonaChip;BM_SpacerChefSubpersonaChip;BM_SpacerConstructorSubpersonaChip;BM_SpacerMechlordSubpersonaChip;BM_SpacerMinerSubpersonaChip;BM_SpacerProcessorSubpersonaChip;BM_SpacerPsywielderSubpersonaChip;BM_SpacerRangerSubpersonaChip;BM_SpacerSocialiteSubpersonaChip;BM_SpacerSurgeonSubpersonaChip;BM_SpacerVoidreaderSubpersonaChip;BM_SpacerZoologistSubpersonaChip","0","","","0","","1","StandardMechtech"
